Year,Month,Day,DayOfWeek,YearOfEra,DayOfYear,Open,High,Low,Close,AdjustedClose,Volume
2021,10,7,Thursday,2021,280,136.4532,137.0937,135.3059,135.5736,128.9864,3999695
2021,10,8,Friday,2021,281,135.5736,137.3327,134.847,136.9216,130.2689,3902940
2021,10,11,Monday,2021,284,137.1893,137.7438,136.1377,136.1664,129.5503,2921792
2021,10,12,Tuesday,2021,285,135.956,136.0421,134.13,134.2925,127.7676,3293436
2021,10,13,Wednesday,2021,286,134.3403,135.1912,133.5182,134.5698,128.0314,3013003
2021,10,14,Thursday,2021,287,134.8375,137.5908,134.8088,137.0841,130.4235,4410668
2021,10,15,Friday,2021,288,137.0841,138.4799,136.5105,138.2505,131.5332,3371049
2021,10,18,Monday,2021,291,137.6673,138.566,135.5258,136.0612,129.4503,6437189
2021,10,19,Tuesday,2021,292,134.8757,136.6539,134.3403,135.7361,129.1411,4539117
2021,10,20,Wednesday,2021,293,135.4493,135.9465,134.5124,135.6597,129.0683,6474008
2021,10,21,Thursday,2021,294,127.6386,127.8394,122.4665,122.6864,116.7254,32913959
2021,10,22,Friday,2021,295,122.4187,124.522,121.0421,122.2562,116.3161,12114981
2021,10,25,Monday,2021,298,121.9216,122.9924,121.3576,122.0268,116.0978,6667204
2021,10,26,Tuesday,2021,299,121.912,122.6577,121.1855,121.5392,115.6339,8912861
2021,10,27,Wednesday,2021,300,121.8356,122.2562,119.5124,119.6654,113.8511,7294176
2021,10,28,Thursday,2021,301,119.6654,120.7553,119.1396,120.3059,114.4605,6802138
2021,10,29,Friday,2021,302,119.914,120.7648,119.4168,119.5985,113.7875,6188973
2021,11,1,Monday,2021,305,119.5507,120.7553,118.3939,120.7266,114.8608,6177153
2021,11,2,Tuesday,2021,306,120.7457,121.5774,119.4168,120.631,114.7698,4722062
2021,11,3,Wednesday,2021,307,120.6788,121.6922,120.153,121.5392,115.6339,5670784
2021,11,4,Thursday,2021,308,123.05,123.34,119.9,120.85,114.9782,7208700
2021,11,5,Friday,2021,309,121.43,123.77,121.43,123.61,117.6041,6790500
2021,11,8,Monday,2021,312,123.99,124.78,123.53,124.54,118.4889,5625300
2021,11,9,Tuesday,2021,313,122.56,122.9,120.26,120.85,116.5125,7236600
2021,11,10,Wednesday,2021,314,121,122.43,119.93,120.22,115.9051,6270300
2021,11,11,Thursday,2021,315,120.9,121.79,120.08,120.27,115.9533,4643300
2021,11,12,Friday,2021,316,120,120.64,118.78,118.96,114.6903,5418300
2021,11,15,Monday,2021,319,119.54,120.16,118.31,118.87,114.6036,5046300
2021,11,16,Tuesday,2021,320,118.92,119.9,118.42,118.46,114.2083,4750800
2021,11,17,Wednesday,2021,321,118.38,119.33,117.78,118.06,113.8226,4043300
2021,11,18,Thursday,2021,322,118.36,118.36,116.31,116.66,112.4729,5046900
2021,11,19,Friday,2021,323,116.49,116.56,115.27,116.05,111.8848,5380200
2021,11,22,Monday,2021,326,116,118.81,115.19,116.47,112.2897,6416200
2021,11,23,Tuesday,2021,327,116.79,117.94,116.04,116.79,112.5982,4912800
2021,11,24,Wednesday,2021,328,116.16,117.27,116.08,116.73,112.5404,3220800
2021,11,26,Friday,2021,330,115,116.34,114.56,115.81,111.6534,3322000
2021,11,29,Monday,2021,333,118.62,119.61,117.53,118.5,114.2468,8949800
2021,11,30,Tuesday,2021,334,117.5,119.24,116.45,117.1,112.8971,9252700
2021,12,1,Wednesday,2021,335,118.25,118.93,116.85,116.92,112.7235,5958300
2021,12,2,Thursday,2021,336,117.37,117.98,116.56,116.9,112.7043,5267100
2021,12,3,Friday,2021,337,117.36,119.36,117.36,118.84,114.5746,6630100
2021,12,6,Monday,2021,340,119.4,121.15,119.4,119.91,115.6062,4785600
2021,12,7,Tuesday,2021,341,120.48,122.08,120.07,121.58,117.2163,5194000
2021,12,8,Wednesday,2021,342,122,123.38,121.52,123.02,118.6046,5483900
2021,12,9,Thursday,2021,343,122.15,123.95,121.79,123.57,119.1348,4601100
2021,12,10,Friday,2021,344,124.3,125.33,123.36,124.09,119.6362,4966900
2021,12,13,Monday,2021,347,123.76,124.36,120.79,122.58,118.1804,6847500
2021,12,14,Tuesday,2021,348,122.35,125.03,122.3,123.76,119.318,5716100
2021,12,15,Wednesday,2021,349,123.8,124.82,122.18,123.11,118.6914,4990000
2021,12,16,Thursday,2021,350,123.51,126.64,123.48,125.93,121.4101,7280500
2021,12,17,Friday,2021,351,125.87,128.64,125.21,127.4,122.8274,10379000
2021,12,20,Monday,2021,354,125.72,127.2,124.7,127.06,122.4996,4941400
2021,12,21,Tuesday,2021,355,127.66,129.34,127.66,128.97,124.341,4856000
2021,12,22,Wednesday,2021,356,129.06,129.79,127.6,129.75,125.093,3923200
2021,12,23,Thursday,2021,357,130,130.96,129.52,130.63,125.9415,3649000
2021,12,27,Monday,2021,361,130.63,131.65,129.95,131.62,126.8959,4293900
2021,12,28,Tuesday,2021,362,131.6,133.22,131.59,132.63,127.8697,3445200
2021,12,29,Wednesday,2021,363,132.4,134.21,132.3,133.35,128.5638,4239900
2021,12,30,Thursday,2021,364,133.75,134.37,133.33,133.91,129.1037,3158100
2021,12,31,Friday,2021,365,134,134.99,133.61,133.66,128.8627,3362100
2022,1,3,Monday,2022,3,134.07,136.29,133.63,136.04,131.1573,4605900
2022,1,4,Tuesday,2022,4,136.1,139.95,135.9,138.02,133.0662,7300000
2022,1,5,Wednesday,2022,5,138.31,142.2,137.88,138.22,133.259,8956900
2022,1,6,Thursday,2022,6,138.2,138.41,132.51,135.34,130.4824,9908100
2022,1,7,Friday,2022,7,134.9,135.66,133.51,134.83,129.9907,5238100
2022,1,10,Monday,2022,10,134.47,136.2,133.38,135.03,130.1835,5432800
2022,1,11,Tuesday,2022,11,130.52,133.25,127.97,132.87,128.1011,11105300
2022,1,12,Wednesday,2022,12,133.25,134.47,131.37,133.59,128.7952,5352000
2022,1,13,Thursday,2022,13,133.9,136.05,133.56,134.76,129.9232,4868300
2022,1,14,Friday,2022,14,134.55,135.14,133.3,134.21,129.393,5310300
2022,1,18,Tuesday,2022,18,132.95,133.89,131.78,132.94,128.1685,5246700
2022,1,19,Wednesday,2022,19,132.9,133.9,131.5,131.58,126.8574,4103700
2022,1,20,Thursday,2022,20,131.26,132.88,130.57,130.82,126.1246,5278200
2022,1,21,Friday,2022,21,131.65,131.87,129.27,129.35,124.7074,5907000
2022,1,24,Monday,2022,24,127.99,129.15,124.19,128.82,124.1964,13484000
2022,1,25,Tuesday,2022,25,129.14,137.34,128.3,136.1,131.2151,19715700
2022,1,26,Wednesday,2022,26,136.47,137.07,133.13,134.26,129.4412,8336000
2022,1,27,Thursday,2022,27,133.66,134.75,132.08,132.52,127.7636,5497300
2022,1,28,Friday,2022,28,133.19,134.53,131.79,134.5,129.6726,5471500
2022,1,31,Monday,2022,31,134.09,134.09,132.3,133.57,128.7759,5859000
2022,2,1,Tuesday,2022,32,133.76,135.96,132.5,135.53,130.6656,6206400
2022,2,2,Wednesday,2022,33,135.7,137.56,135.26,137.25,132.3238,5357200
2022,2,3,Thursday,2022,34,137,138.76,135.83,137.78,132.8348,6100800
2022,2,4,Friday,2022,35,137.86,138.82,136.22,137.15,132.2274,4142000
2022,2,7,Monday,2022,38,137.45,137.82,136.27,137.24,132.3142,3759000
2022,2,8,Tuesday,2022,39,137.23,137.52,135.78,137.02,132.1021,4181800
2022,2,9,Wednesday,2022,40,137.84,138.35,136.83,137.79,132.8445,5393500
2022,2,10,Thursday,2022,41,135.47,136.56,133.17,133.52,130.2783,5978600
2022,2,11,Friday,2022,42,133.9,134.71,132.38,132.69,129.4685,4176200
2022,2,14,Monday,2022,45,132.59,132.65,129.07,130.15,126.9901,5345300
2022,2,15,Tuesday,2022,46,130.64,131.68,129.61,129.94,126.7852,4394000
2022,2,16,Wednesday,2022,47,129.45,130.44,128.26,129.18,126.0437,4875600
2022,2,17,Thursday,2022,48,128.05,128.5,124.85,124.97,121.9359,6797000
2022,2,18,Friday,2022,49,124.94,125.44,123.61,124.35,121.331,4609200
2022,2,22,Tuesday,2022,53,124.2,125,122.68,123.92,120.9114,5349700
2022,2,23,Wednesday,2022,54,124.38,124.7,121.87,122.07,119.1063,4086400
2022,2,24,Thursday,2022,55,120,122.1,118.81,121.97,119.0087,6563200
2022,2,25,Friday,2022,56,122.05,124.26,121.45,124.18,121.1651,4460900
2022,2,28,Monday,2022,59,122.21,123.39,121.04,122.51,119.5356,6757300
2022,3,1,Tuesday,2022,60,122.67,123.39,120.7,121.35,118.4038,4873300
2022,3,2,Wednesday,2022,61,122.59,124.64,121.8,123.86,120.8529,4891400
2022,3,3,Thursday,2022,62,124.96,126.67,124.24,125.93,122.8726,5206600
2022,3,4,Friday,2022,63,124.4,127.35,124.21,126.62,123.5459,4402400
2022,3,7,Monday,2022,66,126.47,127.91,125.62,126.07,123.0092,5047400
2022,3,8,Tuesday,2022,67,126.62,128.35,124.82,125.68,122.6287,4887600
2022,3,9,Wednesday,2022,68,127.41,128.1,125.91,126.22,123.1556,4403500
2022,3,10,Thursday,2022,69,125.75,126.03,123.13,124.35,121.331,5326800
2022,3,11,Friday,2022,70,125,126.77,123.91,123.96,120.9504,4119600
2022,3,14,Monday,2022,73,124.45,125.16,122.69,123.94,120.9309,3289200
2022,3,15,Tuesday,2022,74,124,125.94,123.22,125.64,122.5896,4021200
2022,3,16,Wednesday,2022,75,126.5,127.28,124.71,127.04,123.9556,4292800
2022,3,17,Thursday,2022,76,127.1,128.29,126.53,127.96,124.8533,3671900
2022,3,18,Friday,2022,77,127.38,128.93,126.37,128.76,125.6339,7466000
2022,3,21,Monday,2022,80,129,129.74,127.4,128.1,124.9899,3384600
2022,3,22,Tuesday,2022,81,128.5,129.3,127.85,129.06,125.9266,2690200
2022,3,23,Wednesday,2022,82,129.08,129.32,128.25,128.3,125.1851,2924500
2022,3,24,Thursday,2022,83,128.33,129.37,127.8,129.25,126.112,2971100
2022,3,25,Friday,2022,84,129.5,131.4,129.31,131.35,128.161,3530200
2022,3,28,Monday,2022,87,130.82,131.5,129.6,131.47,128.2781,2483500
2022,3,29,Tuesday,2022,88,132.04,132.84,130.43,131.94,128.7367,5791000
2022,3,30,Wednesday,2022,89,132.01,133.08,131.39,132.13,128.9221,2622900
2022,3,31,Thursday,2022,90,130.72,131.88,130,130.02,126.8633,4274000
2022,4,1,Friday,2022,91,129.66,130.27,128.06,130.15,126.9901,4012400
2022,4,4,Monday,2022,94,130.26,130.45,128.93,130.27,127.1072,2809800
2022,4,5,Tuesday,2022,95,129.85,131.23,128.66,128.89,125.7607,3107200
2022,4,6,Wednesday,2022,96,127.78,129.51,127.25,129.39,126.2486,3958100
2022,4,7,Thursday,2022,97,128.87,129.25,126.73,128.55,125.429,3538300
2022,4,8,Friday,2022,98,128.01,128.78,127.27,127.73,124.6289,3143300
2022,4,11,Monday,2022,101,127.95,128.18,126.18,126.37,123.3019,3202500
2022,4,12,Tuesday,2022,102,126.42,127.34,125.58,125.98,122.9214,2691000
2022,4,13,Wednesday,2022,103,125.64,126.67,124.91,126.14,123.0775,3064900
2022,4,14,Thursday,2022,104,128.93,130.58,126.38,126.56,123.4873,6384200
2022,4,18,Monday,2022,108,126.6,127.39,125.53,126.17,123.1068,4884200
2022,4,19,Tuesday,2022,109,126.08,129.4,126,129.15,126.0144,7971400
2022,4,20,Wednesday,2022,110,135,139.56,133.38,138.32,134.9618,17859200
2022,4,21,Thursday,2022,111,138.23,141.88,137.35,139.85,136.4546,9922300
2022,4,22,Friday,2022,112,139.7,140.44,137.35,138.25,134.8935,6508600
2022,4,25,Monday,2022,115,137.59,139.65,135.19,139.1,135.7229,5748300
2022,4,26,Tuesday,2022,116,139,139.87,136.17,136.19,132.8835,4956200
2022,4,27,Wednesday,2022,117,135.78,137.12,134.63,135.06,131.7809,4369100
2022,4,28,Thursday,2022,118,136.85,136.99,134.81,135.74,132.4444,4474300
2022,4,29,Friday,2022,119,135.13,135.55,132,132.21,129.0001,5078700
2022,5,2,Monday,2022,122,133,133.77,130.89,133.04,129.81,4213500
2022,5,3,Tuesday,2022,123,133,133.6,131.99,132.52,129.3026,3688600
2022,5,4,Wednesday,2022,124,132.87,137.87,132.14,137.4,134.0641,5932600
2022,5,5,Thursday,2022,125,136.46,137.26,134.76,135.92,132.6201,5957400
2022,5,6,Friday,2022,126,135.47,137.99,135.47,137.67,134.3276,7306400
2022,5,9,Monday,2022,129,134.41,136.35,133.32,134.44,132.7672,7647900
2022,5,10,Tuesday,2022,130,135,135.41,128.43,129.13,127.5233,8642400
2022,5,11,Wednesday,2022,131,129.86,132.96,129.86,130.75,129.1231,5301100
2022,5,12,Thursday,2022,132,131.27,133.62,130.41,132.9,131.2464,5384800
2022,5,13,Friday,2022,133,133,133.8,131.05,133.6,131.9377,4195100
2022,5,16,Monday,2022,136,133.1,136.51,132.41,135.03,133.3499,4250400
2022,5,17,Tuesday,2022,137,137.19,138.37,135.64,138.37,136.6483,4372900
2022,5,18,Wednesday,2022,138,137.1,137.62,132.17,132.94,131.2859,6003000
2022,5,19,Thursday,2022,139,132,132.32,128.71,129.66,128.0467,5819700
2022,5,20,Friday,2022,140,130.18,130.37,125.8,128.48,126.8814,6914500
2022,5,23,Monday,2022,143,129.5,131.95,129.42,131.17,129.5379,3591500
2022,5,24,Tuesday,2022,144,130.57,134.37,130.42,133.8,132.1352,4189700
2022,5,25,Wednesday,2022,145,132.86,134.82,132.86,134.39,132.7178,3299300
2022,5,26,Thursday,2022,146,135,137.55,134.52,136.89,135.1867,3929300
2022,5,27,Friday,2022,147,137.39,139.74,137.24,139.27,137.5371,4608000
2022,5,31,Tuesday,2022,151,138.2,139.83,136.81,138.84,137.1125,7978100
2022,6,1,Wednesday,2022,152,139.67,140.47,138.52,139.43,137.6951,3796500
2022,6,2,Thursday,2022,153,139.45,140.29,136.85,140.15,138.4062,3734800
2022,6,3,Friday,2022,154,140.26,142.58,139.74,141.18,139.4234,4352200
2022,6,6,Monday,2022,157,142.98,144.73,142,142.88,141.1022,4766900
2022,6,7,Tuesday,2022,158,142.6,142.98,140.96,142.78,141.0034,2887100
2022,6,8,Wednesday,2022,159,142.07,142.8,140.15,140.83,139.0777,3005700
2022,6,9,Thursday,2022,160,140.15,141.04,137.93,137.96,136.2434,3591000
2022,6,10,Friday,2022,161,137.8,137.8,135.25,136.19,134.4955,4659500
2022,6,13,Monday,2022,164,133.97,137.57,133.76,135.11,133.4289,6486000
2022,6,14,Tuesday,2022,165,135,136.95,134.86,135.72,134.0313,4607800
2022,6,15,Wednesday,2022,166,136.01,138.45,135.58,137.06,135.3546,4606900
2022,6,16,Thursday,2022,167,135.3,136.24,134.39,135.67,133.9819,5386400
2022,6,17,Friday,2022,168,135.99,136.98,132.85,135.02,133.34,12968500
2022,6,21,Tuesday,2022,172,135.9,138.5,135.9,137.85,136.1348,4089300
2022,6,22,Wednesday,2022,173,136.1,138.18,136.03,137.08,135.3744,3791500
2022,6,23,Thursday,2022,174,137.14,138.62,136.5,138.44,136.7175,4547900
2022,6,24,Friday,2022,175,139.2,142.37,139.13,142.06,140.2924,11493000
2022,6,27,Monday,2022,178,142.26,143.83,141.95,142.8,141.0232,3936000
2022,6,28,Tuesday,2022,179,142.92,144.16,141.32,141.86,140.0949,4064800
2022,6,29,Wednesday,2022,180,142.74,143.52,139.5,140.71,138.9592,4161500
2022,6,30,Thursday,2022,181,139.58,142.46,139.28,141.19,139.4332,4878000
2022,7,1,Friday,2022,182,141,141.67,139.26,141.12,139.3641,4011900
2022,7,5,Tuesday,2022,186,139.97,139.97,135.27,137.62,135.9077,6273400
2022,7,6,Wednesday,2022,187,138,139.14,137.13,138.08,136.3619,3237000
2022,7,7,Thursday,2022,188,138.91,141.32,138.83,140.83,139.0777,3897100
2022,7,8,Friday,2022,189,140.76,141.32,139.82,140.47,138.7222,2820800
2022,7,11,Monday,2022,192,140.62,141.87,140.13,141,139.2456,3904700
2022,7,12,Tuesday,2022,193,140.84,141.55,138.57,139.18,137.4482,3235400
2022,7,13,Wednesday,2022,194,137.18,138.9,136.8,137.18,135.4731,4123200
2022,7,14,Thursday,2022,195,135.6,139.43,135.02,139.06,137.3297,5298400
2022,7,15,Friday,2022,196,140.68,140.68,138.61,139.92,138.179,4519300
2022,7,18,Monday,2022,199,140.15,140.31,137.78,138.13,136.4113,8231700
2022,7,19,Tuesday,2022,200,131.58,132.56,127.72,130.88,129.2515,29690500
2022,7,20,Wednesday,2022,201,130.7,130.72,128.06,129.18,127.5727,9882000
2022,7,21,Thursday,2022,202,128.75,128.81,125.13,127.15,125.5679,11975400
2022,7,22,Friday,2022,203,127.03,128.32,125.71,128.25,126.6542,6467200
2022,7,25,Monday,2022,206,128.44,129.13,127.9,128.54,126.9406,4702400
2022,7,26,Tuesday,2022,207,128.26,129.3,127.63,128.08,126.4864,3645300
2022,7,27,Wednesday,2022,208,127.97,129.43,127.58,129.12,127.5134,4175600
2022,7,28,Thursday,2022,209,128.75,129.81,128.61,129.22,127.6122,3913700
2022,7,29,Friday,2022,210,129.52,131,129.31,130.79,129.1626,5786800
2022,8,1,Monday,2022,213,130.75,132.7,130.7,132.04,130.3971,4142100
2022,8,2,Tuesday,2022,214,132.2,132.78,130.51,131.81,130.17,4403600
2022,8,3,Wednesday,2022,215,131.82,132.86,131.32,132.34,130.6934,3088500
2022,8,4,Thursday,2022,216,132.15,132.29,131.02,131.64,130.0021,3179800
2022,8,5,Friday,2022,217,131.25,132.67,131.07,132.48,130.8316,2586500
2022,8,8,Monday,2022,220,133.1,133.35,132.02,132.61,130.96,3821200
2022,8,9,Tuesday,2022,221,129.92,130.79,129.12,129.47,129.47,3496000
2022,8,10,Wednesday,2022,222,130.75,131.78,130.34,131.5,131.5,3664000
2022,8,11,Thursday,2022,223,132.36,133.23,132,132.54,132.54,3501900
2022,8,12,Friday,2022,224,132.62,134.09,131.98,134.01,134.01,2766900
2022,8,15,Monday,2022,227,132.96,135.19,132.24,134.93,134.93,2791200
2022,8,16,Tuesday,2022,228,134.6,137.37,134.45,136.56,136.56,4313600
2022,8,17,Wednesday,2022,229,136.46,138.42,136.3,137.79,137.79,3667600
2022,8,18,Thursday,2022,230,137.79,139.12,137.75,139.07,139.07,3177700
2022,8,19,Friday,2022,231,138.75,139.34,137.66,138.37,138.37,3155800
2022,8,22,Monday,2022,234,137.65,137.85,135.47,135.55,135.55,3093600
2022,8,23,Tuesday,2022,235,135.37,136.1,134.72,134.74,134.74,4141800
2022,8,24,Wednesday,2022,236,134.89,135.11,133.11,133.23,133.23,2855400
2022,8,25,Thursday,2022,237,133.65,134.43,133.07,133.98,133.98,2706000
2022,8,26,Friday,2022,238,134.1,134.18,130.34,130.38,130.38,4185300
2022,8,29,Monday,2022,241,129.99,131.42,129.57,130.31,130.31,2783000
2022,8,30,Tuesday,2022,242,130.56,130.77,129.29,129.58,129.58,2407900
2022,8,31,Wednesday,2022,243,129.92,130,128.4,128.45,128.45,3490400
2022,9,1,Thursday,2022,244,128.4,129.82,127.74,129.66,129.66,3396200
2022,9,2,Friday,2022,245,130.3,130.56,127.24,127.79,127.79,3040600
2022,9,6,Tuesday,2022,249,127.8,128.06,126.3,126.72,126.72,3347100
2022,9,7,Wednesday,2022,250,126.69,127.87,126.28,127.71,127.71,2401500
2022,9,8,Thursday,2022,251,127.2,128.54,126.59,128.47,128.47,2964600
2022,9,9,Friday,2022,252,128.9,129.49,128.06,129.19,129.19,3291900
2022,9,12,Monday,2022,255,130.33,130.99,129.89,130.66,130.66,3741100
2022,9,13,Tuesday,2022,256,129.14,129.91,126.77,127.25,127.25,4565600
2022,9,14,Wednesday,2022,257,127.5,129,126.85,127.69,127.69,3819100
2022,9,15,Thursday,2022,258,127.39,127.47,124.9,125.49,125.49,5141700
2022,9,16,Friday,2022,259,124.36,127.53,123.83,127.27,127.27,9838600
2022,9,19,Monday,2022,262,126.49,128.06,126.28,127.73,127.73,3981300
